site_id,name,lat,lon,label,class,season,scene_date,cloud_pct,ndvi_mean,ndvi_std,ndvi_center,ndvi_ring,ndvi_diff,ndvi_lvar,ndwi_mean,ndwi_std,ndwi_center,ndwi_ring,ndwi_diff,ndwi_lvar,msavi_mean,msavi_center,msavi_diff,clay_ratio,iron_oxide
RN0109,RandomNeg_0109,-7.441733889533411,113.52719892048285,random_negative,-1,dry,2024-08-21,0.070361,0.4490738811593491,0.09464796183901689,0.3729759180919923,0.4474357558385486,-0.07445983774655629,0.0022192677323719617,-0.41406774023214804,0.07183760966248252,-0.3539966595673523,-0.4141854703787699,0.06018881081141758,0.001362799328412901,0.6133289126804006,0.5304802612605443,-0.08167804966322167,1.4227761804924224,0.9146733068747992
RN0111,RandomNeg_0111,-7.1743981912949195,111.75212553604091,random_negative,-1,dry,2024-07-16,0.002893,0.3429931546588685,0.11543259157163449,0.39277973176963316,0.33385370522559155,0.05892602654404161,0.00319014245716784,-0.33350748504518807,0.08616248578982585,-0.3743863985980114,-0.3261074527947328,-0.04827894580327863,0.0018600336778914646,0.4994112365235196,0.5555496765451187,0.0659947819540404,1.3570763414749567,0.9764429497481084
RN0114,RandomNeg_0114,-7.175894454753021,111.19381510332103,random_negative,-1,dry,2024-07-16,0.002893,0.3473443662448906,0.09927984566917036,0.3970711564295623,0.34021005703043583,0.05686109939912648,0.002225144276492601,-0.34096362561634996,0.07029362755991773,-0.3705903985191286,-0.335823787263741,-0.0347666112553876,0.001154060844538604,0.507329141987493,0.563882419777367,0.06555489510258083,1.3500373430045147,0.9844864366719732
RN0115,RandomNeg_0115,-7.68424774552597,110.83672289291225,random_negative,-1,dry,2024-07-21,0.068991,0.1714805063217651,0.09232647141293307,0.16396865239482303,0.17017750054492986,-0.006208848150106833,0.003680035818899974,-0.1954830098858248,0.07846314779675155,-0.19682080105526054,-0.19436197455841359,-0.0024588264968469498,0.0026316431684270127,0.28276643080384645,0.27413097161295014,-0.006780769929091102,1.1221722906723732,1.0534292022052627
RN0118,RandomNeg_0118,-8.207810737414047,108.95785846791254,random_negative,-1,dry,2024-08-12,0.611575,0.2984558791454714,0.12265293238434957,0.4282619608521355,0.2747633542124084,0.15349860663972714,0.002447338602177617,-0.28931310251202147,0.10565607262795844,-0.3941996965136895,-0.26614079826078035,-0.12805889825290917,0.0016262878826953356,0.44620256906878275,0.5944122416157779,0.17627635676995446,1.2609016991657287,0.9793816048727555
RN0120,RandomNeg_0120,-7.983086130811624,112.51864492414403,random_negative,-1,dry,2024-08-12,0.720913,0.5013813196478979,0.07810753627921639,0.5073480014810542,0.4976328821609436,0.009715119320110599,0.0012156810319172435,-0.4549752388333243,0.06500646665987081,-0.4554390583675277,-0.4535343202120082,-0.001904738155519503,0.0007926790004063812,0.6640325004002164,0.6707884607727135,0.01017609117053142,1.4591955517211896,0.8845360183485574
RN0124,RandomNeg_0124,-6.345493896309325,113.79270242484543,random_negative,-1,dry,2024-07-22,0.000542,0.17017733014342443,0.0827512949672848,0.1781440144833556,0.15522591751007833,0.022918096973277263,0.0008011642194094591,-0.1569776585179739,0.05974648249243408,-0.15636108741803326,-0.14709466267516422,-0.00926642474286904,0.0004927115343972755,0.2824628659822755,0.29859614694041625,0.03948070916085544,1.1489282397754474,0.9739653952985853
RN0126,RandomNeg_0126,-6.48213963154456,112.03539925087371,random_negative,-1,dry,2024-07-16,0.011199,-0.013093187693793888,0.008673666004612841,-0.01394633569764797,-0.012936260914244957,-0.0010100747834030123,6.209295424491268e-05,0.0532934542862281,0.006472611073947911,0.05394787243452682,0.05323837582607926,0.0007094966084475601,3.499321165494609e-05,-0.02667757844523703,-0.028408546227344688,-0.0020576786776528543,1.0105644453106666,0.9227615140236914
RN0131,RandomNeg_0131,-8.110190184287033,111.04829827030224,random_negative,-1,dry,2024-07-21,0.068991,0.440757454124772,0.0896298629465046,0.38875556010430445,0.44455967406740193,-0.05580411396309748,0.0025465177487134353,-0.42780483219751175,0.06249339674595036,-0.3880154608132414,-0.4302526399004483,0.04223717908720692,0.0012924450573845593,0.6061137229472595,0.5508697953116609,-0.0591937045825629,1.4419094685072777,0.9662517349050569
RN0136,RandomNeg_0136,-8.889717501645432,112.71119223019627,random_negative,-1,dry,2024-08-12,0.897034,-0.012917814736541813,0.006350193562503519,-0.014095217152472911,-0.012670987090176942,-0.001424230062295969,3.006936088306104e-05,0.046865372136953354,0.004966312984974352,0.04755756435537416,0.046651929282710294,0.0009056350726638629,1.9121854310401178e-05,-0.026245033716383523,-0.028667259506273125,-0.002929485936160957,1.0049929940721254,0.9343595978794714
RN0138,RandomNeg_0138,-6.750430365791001,110.51680421126392,random_negative,-1,dry,2024-07-16,0.001765,-0.08507347454239396,0.009006409478900121,-0.08483486843232449,-0.08426190901441792,-0.0005729594179065683,1.4382115350246997e-05,0.24091724910775283,0.009928945126773496,0.24090396369099792,0.2395803157755557,0.0013236479154422331,1.4796023436886421e-05,-0.186079294542768,-0.1853588686205194,-0.0011607768913029504,1.0076649048849824,0.7254804787346764
RN0141,RandomNeg_0141,-6.27860714247631,110.45590289205522,random_negative,-1,dry,2024-07-16,0.002221,-0.00888747738546881,0.006943146253906765,-0.00882623373469323,-0.009101571382242228,0.0002753376475489993,3.926035880957151e-05,0.044725716183794645,0.006451867709507995,0.04473283664573934,0.04481925417912217,-8.641753338282931e-05,3.355428542829879e-05,-0.018024308910829574,-0.01789325379073716,0.0005672600858879842,1.0034534282652112,0.93087033771631
RN0142,RandomNeg_0142,-6.479674442330552,110.82509566489794,random_negative,-1,dry,2024-07-16,0.001765,0.43363773779239845,0.11454647836865821,0.46474835855297975,0.43452602798950835,0.0302223305634714,0.002410356793732672,-0.40634669039279125,0.08553909808005017,-0.43961520782802155,-0.404693057417802,-0.034922150410219566,0.001394462986924882,0.5950752842694432,0.627382276264949,0.030254626666228468,1.4178882942395148,0.9322470605496859
RN0148,RandomNeg_0148,-6.637662898572817,113.84134701451009,random_negative,-1,dry,2024-09-01,0.157737,-0.01739556824183748,0.007394332625148741,-0.016784057698473392,-0.017487941421944528,0.0007038837234711361,4.788309950211071e-05,0.05025094095950268,0.006214863941193518,0.04981342621645256,0.05024415771508275,-0.0004307314986301894,3.282419447541424e-05,-0.03550610039395476,-0.03422534842647622,0.0014685799841966246,1.0061850673216872,0.9363987542282622
RN0151,RandomNeg_0151,-6.548762012172849,113.81416204663324,random_negative,-1,dry,2024-09-01,0.157737,-0.01724909732382916,0.008234692768330052,-0.018156946094774373,-0.016998580019388948,-0.0011583660753854245,5.9746870755765e-05,0.04633839256870284,0.007261097887723991,0.04738842090629772,0.04621390112339381,0.0011745197829039072,4.616314492860727e-05,-0.035230299755126745,-0.03709996779989183,-0.0023884372960650477,1.0074431559338868,0.9435402372503491
RN0152,RandomNeg_0152,-8.828119550495254,112.36564471755082,random_negative,-1,dry,2024-08-12,0.897034,-0.01219931248684439,0.005336140877424065,-0.011397784068195214,-0.012462236768029942,0.001064452699834727,2.1485716343908438e-05,0.045137664142324035,0.0049405908309126875,0.04436412109071641,0.04529493742830032,-0.0009308163375839063,1.963789347281438e-05,-0.024747069166273467,-0.02310482363518872,0.0021812815998455554,1.0036039823481722,0.9362464036455765
RN0157,RandomNeg_0157,-6.37071632957234,113.58593251337781,random_negative,-1,dry,2024-07-22,0.275029,0.1336582521840194,0.10615518359320922,0.18294209386893123,0.12861418523790924,0.05432790863102199,0.002032352556279828,-0.16219578861331269,0.0957380577180321,-0.19771262374312087,-0.15934106040010312,-0.03837156334301775,0.0014076551469457503,0.2219790867374236,0.2839986940059629,0.06638656455846037,1.157354439996279,1.061098130823907
RN0162,RandomNeg_0162,-7.948040341526651,113.64352942030287,random_negative,-1,dry,2024-08-12,0.215202,0.4863989267718325,0.08906770514070268,0.48583914509631476,0.4811912779992214,0.004647867097093361,0.0014471138830290332,-0.44063567256164476,0.06616074882698907,-0.4378488982116291,-0.4378824501182399,3.355190661080698e-05,0.0008442165643054835,0.648918982107123,0.6525234154543387,0.00995203199669914,1.4194839621922266,0.8872562657113201
RN0165,RandomNeg_0165,-6.054665907125045,110.36215732478722,random_negative,-1,dry,2024-07-16,0.002221,-0.006085052568808174,0.006845195089247079,-0.008128821863632696,-0.005903648263684356,-0.0022251735999483406,3.730444456214621e-05,0.03565224394254688,0.006756533846306761,0.03733861982532413,0.0353607510022509,0.0019778688230732352,3.613862771223307e-05,-0.012333832834298016,-0.016477238912660824,-0.00451232273144715,1.0003072748714483,0.9426451878167456
RN0170,RandomNeg_0170,-7.141994325412185,110.11423059669478,random_negative,-1,dry,2024-08-18,0.00015,0.4803552152103667,0.07604118843290444,0.4903318484767913,0.4833810624545607,0.006950786022230593,0.0013881193118356983,-0.4367179158636387,0.06036144338114043,-0.4432063590476225,-0.44013176040771,-0.003074598639912496,0.0009590972168874003,0.6449675401456225,0.656623675759904,0.008976828033404383,1.4821758073791595,0.8933391751998963
RN0171,RandomNeg_0171,-7.782933243300292,110.765880434966,random_negative,-1,dry,2024-07-21,0.068991,0.3615614544312345,0.10794764131726768,0.3143746248983886,0.36980237330420546,-0.05542774840581688,0.0029239555876078107,-0.3509863685945632,0.07655981848369997,-0.3172243552113279,-0.35622562574938926,0.03900127053806135,0.0016249307611935562,0.5214816353677665,0.47110575248600184,-0.058820678818575556,1.3591190477300326,0.9742294151537426
RN0172,RandomNeg_0172,-8.161304732198113,112.0878528383417,random_negative,-1,dry,2024-07-16,0.767885,0.33131320902367345,0.1201252553897917,0.26018064933901175,0.3459239207368401,-0.08574327139782834,0.002896772247908703,-0.33205154050842756,0.09154893354063162,-0.27886212415123524,-0.3425936853288731,0.06373156117763784,0.0017866563910777487,0.48500610436399877,0.40482403110982207,-0.09583953615210411,1.2860857494272848,0.999773384485144
RN0174,RandomNeg_0174,-7.338489208430904,112.19429999144846,random_negative,-1,dry,2024-08-21,0.056697,-0.02214373822168385,0.00795827089562028,-0.02215575038578499,-0.022206977022028694,5.122663624370499e-05,4.7184713224915347e-05,0.0574536876422707,0.006249983542931591,0.057279963399614185,0.057575389634698576,-0.00029542623508439086,3.038122434376873e-05,-0.045406731440493016,-0.04545336000485065,8.184711518825771e-05,1.0286524618981767,0.9317804567926774
RN0175,RandomNeg_0175,-6.748344774265519,111.70628504433,random_negative,-1,dry,2024-07-16,0.002893,-0.10054967872666751,0.021097793975938424,-0.09548162250676462,-0.10300960681712593,0.0075279843103613076,4.743246232173909e-05,0.2538175956842635,0.019244048054095013,0.2529652525120507,0.2548705127536395,-0.0019052602415887687,2.0732214781365376e-05,-0.2247108233468462,-0.21118166015419207,0.020019379072694576,1.0125053373261914,0.7281681030156743
RN0178,RandomNeg_0178,-7.9896446293307575,113.48015279506336,random_negative,-1,dry,2024-08-21,0.070361,-0.003972553327221054,0.014809439343161639,-0.004446137766925985,-0.00429251544987299,-0.00015362231705299493,0.00014256627638459105,0.02149549459019,0.009168323609023454,0.021524999398655344,0.02157903883049201,-5.40394318366659e-05,6.74134071839023e-05,-0.008416547290243876,-0.009275324171533726,-0.0002079735583632933,1.02855672321708,0.9658062665023642
RN0180,RandomNeg_0180,-8.003074479594906,109.08392908619217,random_negative,-1,dry,2024-08-12,0.611575,-0.0059326273523019404,0.0036944036062642586,-0.005442256931167675,-0.006014029818857985,0.00057177288769031,1.0521279634782565e-05,0.0342860671283558,0.004080099145900721,0.03425455183145436,0.03435581464450673,-0.00010126281305237322,1.3238741066107562e-05,-0.011957953518554177,-0.0109624651304415,0.0011598238436780414,1.0018573857377746,0.9448763974185402
RN0183,RandomNeg_0183,-6.172945354882469,111.77317945272733,random_negative,-1,dry,2024-08-25,0.16777,-0.01226806141710662,0.0171889315340519,-0.011332961264593594,-0.01220816756498726,0.0008752063003936664,0.00025924318253017146,0.032932292365130976,0.010794250139494485,0.03296028568178648,0.0327945312375814,0.00016575444420507957,0.00010367048371365367,-0.025443013103089832,-0.023501880533492,0.0018253007693982658,0.9995906546029623,0.9597892394691022
RN0184,RandomNeg_0184,-6.28186391737551,111.15514915951381,random_negative,-1,dry,2024-08-25,0.16777,-0.014246789445294906,0.008704681813191341,-0.013524912727767568,-0.014287700856581492,0.0007627881288139234,6.45073286470776e-05,0.05902851876417106,0.005831611601836739,0.058462257460374936,0.05920354362569787,-0.0007412861653229366,2.870092327193983e-05,-0.029050039017669838,-0.027592758243742993,0.001540572983317539,1.0088215663869677,0.9143008525999876
RN0185,RandomNeg_0185,-8.02724536375986,110.47937213135698,random_negative,-1,dry,2024-07-21,0.068991,0.3088230131827475,0.08846134639451936,0.32524816377323407,0.31276750879550375,0.012480654977730321,0.0016651723609574453,-0.3214771931250129,0.05799607162873845,-0.33968443120481995,-0.32225549241819573,-0.017428938786624215,0.0007760859322997099,0.46488994678044565,0.4841359927137205,0.014225538405937044,1.3678647320747805,1.0286372695571853
RN0187,RandomNeg_0187,-7.65332436502948,110.79984781195682,random_negative,-1,dry,2024-07-21,0.068991,0.1798370250058575,0.090456369498321,0.12752095691992152,0.19332704194649633,-0.06580608502657481,0.0016327247758971064,-0.18131878036129243,0.07818888973140976,-0.13837498926029412,-0.19259688928115232,0.054221900020858194,0.0011207230153097325,0.2957179272549526,0.22463068232464367,-0.08881891844571033,1.2847968724412495,1.0032677882571084
RN0188,RandomNeg_0188,-7.001353691261093,109.64988190247014,random_negative,-1,dry,2024-08-13,0.325483,0.38236772274960384,0.1459276806561269,0.4024294226257927,0.38115952520149493,0.021269897424297746,0.0033687710205719426,-0.36848824977822003,0.11446663806883628,-0.3748156008651822,-0.3708246912884121,-0.003990909576770063,0.0021148486228852216,0.5360225825601546,0.5599365209233457,0.025906894296549243,1.3591062381406727,0.9636148008751406
RN0194,RandomNeg_0194,-6.526571952843674,112.51138137540732,random_negative,-1,dry,2024-07-16,0.011199,-0.020105136663627274,0.00953741492011196,-0.01906397600046034,-0.020331292673172775,0.0012673166727124353,7.352046545385462e-05,0.050542988036071254,0.006872711853646839,0.04998577733729198,0.05098252991598641,-0.0009967525786944292,3.5697679168483864e-05,-0.041209790520097725,-0.03907030245429951,0.002614260625875671,1.0056339772391867,0.9409781379397655
RN0197,RandomNeg_0197,-8.189956622172785,109.75136344218805,random_negative,-1,dry,2024-08-13,0.11128,-0.010585630006876798,0.01068714986907984,-0.009457978181440521,-0.01072278748801771,0.0012648093065771894,7.807409748811541e-05,0.02396935596774012,0.007183213563230269,0.022395192291337036,0.024089519869251962,-0.0016943275779149267,3.907517922164863e-05,-0.021624015912217624,-0.01937213275683007,0.0025245733854473325,1.0075363371314365,0.9737315697369473
RN0003,RandomNeg_0003,-6.764233478924364,111.76699487422911,random_negative,-1,wet,2024-03-23,9.198669,-0.035211606844929494,0.012904882912599017,-0.03449081189491071,-0.03601376352694108,0.001522951632030367,3.227392703133455e-05,0.12231724453226211,0.01911616478649911,0.11571668665460567,0.12459378279170265,-0.008877096137096974,2.8796275332292627e-05,-0.0733335338014873,-0.07148127247078889,0.003658734671664124,1.0841675577750902,0.8392157779499814
RN0006,RandomNeg_0006,-8.26594987306955,110.05355288103362,random_negative,-1,wet,2024-03-21,1.242075,-0.008698995543242178,0.03067593266951506,-0.007410757422957953,-0.008790892778508395,0.0013801353555504417,0.000674502636976439,0.02484004610594524,0.015760607875866205,0.02347011925060023,0.025112588408323182,-0.0016424691577229533,0.00019897161124963653,-0.019477579371575803,-0.016901711783782504,0.0028193163416745277,1.043497845922602,0.9691853758475976
RN0008,RandomNeg_0008,-7.015335130439382,110.44941480603217,random_negative,-1,wet,2024-03-23,12.526086,0.1097617320010819,0.11648138657991235,0.11908651458917557,0.11700024947802481,0.002086265111150759,0.0025998021182041383,-0.13518164171105854,0.10639853165449947,-0.15719691778100262,-0.13832191000120886,-0.018875007779793757,0.0022178177714772367,0.18071646704240613,0.20259684473989067,0.01267984554433399,1.073164415420547,1.05534034401394
RN0009,RandomNeg_0009,-8.26072219608198,110.89265683875908,random_negative,-1,wet,2024-01-28,8.913953,-0.0064490548202139905,0.012374888607978408,-0.008220599813305795,-0.006116716613252633,-0.0021038832000531615,0.00011129667050016914,0.06278547814841037,0.008635622226818868,0.06467925540747992,0.062417996017870486,0.0022612593896094296,5.756836793948795e-05,-0.013288410855598853,-0.01691084912701484,-0.004299900753066393,1.0061097902122609,0.8934865090367817
